id,accepts_marketing,created_at,gender,first_name,last_name,email,phone_number,tax_exempt,order_count,total_spend,country,verified_email,new_vs_repeat,state
5332,yes,2022-01-13,male,William,Hughes,williamhughes@fakeshopify.com,8488453457,no,1,228.3635999398764,Slovenia,no,new,OR
5333,yes,2022-02-09,male,James,Donaldson,jamesdonaldson@fakeshopify.com,813-729-3597,yes,7,393.8603812478273,Antigua and Barbuda,no,repeat,OR
5334,no,2022-01-24,male,Jonathan,Garcia,jonathangarcia@fakeshopify.com,001-649-135-4374x359,no,4,712.0293247676625,China,yes,repeat,NJ
5335,yes,2022-05-01,male,Brandon,Doyle,brandondoyle@fakeshopify.com,(307)246-6737,no,5,330.34318539116543,United States of America,no,repeat,NY
5336,no,2022-01-09,female,Patricia,Black,patriciablack@fakeshopify.com,(587)320-6622x970,yes,9,901.6194027332035,Malaysia,yes,repeat,CA
5337,no,2022-01-09,female,Madeline,Moore,madelinemoore@fakeshopify.com,8525657771,yes,5,699.3271835833714,Saint Lucia,no,repeat,MA
5338,no,2022-02-17,female,Jill,Hogan,jillhogan@fakeshopify.com,+1-962-607-6784,yes,9,955.5361920123473,Netherlands Antilles,no,repeat,OR
5339,no,2022-05-17,female,Sarah,Mendez,sarahmendez@fakeshopify.com,583.550.3334x001,yes,3,338.3853527566265,United States Virgin Islands,yes,repeat,MA
5340,no,2022-03-21,female,Catherine,Harrison,catherineharrison@fakeshopify.com,(131)466-1081x724,no,7,595.1782236911779,Antigua and Barbuda,yes,repeat,MA
5341,yes,2022-04-20,male,Anthony,Moore,anthonymoore@fakeshopify.com,984-671-7757x0847,no,1,307.31165420275084,Rwanda,no,new,OR
5342,no,2022-03-09,female,Amy,Steele,amysteele@fakeshopify.com,001-596-909-2845,no,5,676.046194884974,Liechtenstein,no,repeat,NJ
5343,no,2022-01-08,male,Joshua,Reynolds,joshuareynolds@fakeshopify.com,(139)213-4806x865,yes,3,96.93385442542889,Senegal,yes,repeat,TX
5344,no,2022-05-12,male,Todd,Norman,toddnorman@fakeshopify.com,+1-439-526-3625x93044,no,7,733.5457712576228,Namibia,no,repeat,TX
5345,yes,2022-01-13,male,Timothy,Hansen,timothyhansen@fakeshopify.com,+1-173-350-8987x8849,no,1,56.863875171261725,Solomon Islands,no,new,TX
5346,yes,2022-03-02,male,Matthew,Nolan,matthewnolan@fakeshopify.com,8316460623,no,9,839.7334308992921,Moldova,yes,repeat,OR
5347,no,2022-02-23,female,Kimberly,Oliver,kimberlyoliver@fakeshopify.com,+1-968-734-2299x363,yes,7,551.0809415420078,Canada,no,repeat,NY
5348,no,2022-03-28,female,Jacqueline,Torres,jacquelinetorres@fakeshopify.com,7809028764,no,3,256.3973166661871,Iran,yes,repeat,OR
5349,no,2022-01-19,female,Michelle,Sampson,michellesampson@fakeshopify.com,(510)709-1665x4077,no,4,531.2888823277159,Cook Islands,no,repeat,NY
5350,no,2022-03-01,male,Jacob,Mcdowell,jacobmcdowell@fakeshopify.com,+1-006-153-2257x50976,no,9,803.0865216341628,Slovakia (Slovak Republic),yes,repeat,OR
5351,yes,2022-01-14,female,Virginia,Lopez,virginialopez@fakeshopify.com,001-483-299-2116x22023,no,7,745.980226279939,Malta,yes,repeat,NJ
5352,no,2022-05-14,female,Deborah,Ruiz,deborahruiz@fakeshopify.com,888.314.5240,no,5,633.3917051936353,Azerbaijan,yes,repeat,OR
5353,no,2022-04-04,female,Sarah,Williams,sarahwilliams@fakeshopify.com,825-957-3320,yes,1,304.96153149341194,Guyana,no,new,MA
5354,no,2022-04-22,male,Larry,Walter,larrywalter@fakeshopify.com,5575660165,no,6,631.8817090484831,Lebanon,no,repeat,CA
5355,yes,2022-01-16,male,Patrick,Russo,patrickrusso@fakeshopify.com,001-588-066-2269x4081,no,4,742.4533967489431,Cuba,yes,repeat,TX
5356,no,2022-01-05,male,Gary,Keller,garykeller@fakeshopify.com,644.955.7572,no,5,530.1515295119141,Senegal,no,repeat,CA
5357,no,2022-03-12,male,Douglas,Dennis,douglasdennis@fakeshopify.com,229.328.2293x72601,no,0,0,Nigeria,yes,new,OR
5358,yes,2022-05-14,male,Jared,Johnson,jaredjohnson@fakeshopify.com,001-565-169-8837x2995,yes,0,0,Trinidad and Tobago,yes,new,TX
5359,yes,2022-05-13,female,Nicole,Torres,nicoletorres@fakeshopify.com,532-327-9036x642,yes,0,0,Korea,yes,new,CA
5360,no,2022-02-05,female,Sarah,Adams,sarahadams@fakeshopify.com,+1-295-347-8614,yes,6,584.7976668132522,Marshall Islands,yes,repeat,TX
5361,no,2022-01-12,female,Michelle,Vasquez,michellevasquez@fakeshopify.com,001-214-214-4042x292,no,9,852.2551392175235,Saint Lucia,yes,repeat,MA
5362,no,2022-02-06,female,Morgan,Rasmussen,morganrasmussen@fakeshopify.com,(622)967-2871x973,no,9,943.850842607554,Ghana,yes,repeat,TX
5363,no,2022-01-30,female,Ashley,Kim,ashleykim@fakeshopify.com,415.712.0628x997,no,1,171.41297914308376,Djibouti,yes,new,NY
5364,yes,2022-03-24,female,Nicole,Greene,nicolegreene@fakeshopify.com,1481515437,yes,6,403.5957508580815,Saudi Arabia,yes,repeat,NY
5365,no,2022-05-16,female,Rhonda,Howard,rhondahoward@fakeshopify.com,001-453-490-8144,no,2,319.73432447243346,Slovenia,no,repeat,OR
5366,yes,2022-04-04,male,Charles,Jones,charlesjones@fakeshopify.com,4245424521,no,6,555.8217807865801,United States of America,no,repeat,TX
5367,no,2022-04-10,male,Christopher,Gutierrez,christophergutierrez@fakeshopify.com,(994)389-7620,yes,6,528.836583192812,Jordan,no,repeat,NJ
5368,no,2022-02-12,female,Karen,Jones,karenjones@fakeshopify.com,289-547-4371,yes,4,674.3762146528607,Palestinian Territory,yes,repeat,OR
5369,no,2022-02-03,female,Tiffany,Brown,tiffanybrown@fakeshopify.com,001-329-593-8453x468,no,5,377.18084840072004,Netherlands Antilles,yes,repeat,NY
5370,no,2022-03-04,female,Katelyn,Allen,katelynallen@fakeshopify.com,367-457-3949,yes,0,0,Guatemala,yes,new,OR
5371,no,2022-04-14,female,Regina,Dean,reginadean@fakeshopify.com,(560)795-9473x6593,no,5,408.7464405869452,Papua New Guinea,yes,repeat,NJ
5372,yes,2022-04-17,male,Tyler,Zhang,tylerzhang@fakeshopify.com,019.019.6559,no,2,279.9545306162071,Vanuatu,yes,repeat,OR
5373,yes,2022-04-16,female,Mackenzie,Evans,mackenzieevans@fakeshopify.com,001-818-952-0914x2071,no,1,156.0741869291101,Indonesia,no,new,OR
5374,no,2022-03-21,female,Michelle,Leach,michelleleach@fakeshopify.com,+1-193-847-4066x1045,yes,6,344.5412813701123,Sri Lanka,yes,repeat,NJ
5375,no,2022-05-04,female,Yolanda,Smith,yolandasmith@fakeshopify.com,(813)921-4526x2913,yes,8,892.4959556956514,Nepal,yes,repeat,OR
5376,no,2022-03-06,female,Ashlee,White,ashleewhite@fakeshopify.com,553.712.9165,yes,6,767.3896747454762,Mali,yes,repeat,OR
5377,no,2022-02-27,female,Bridget,Shields,bridgetshields@fakeshopify.com,000.523.6976,yes,8,873.8590111352001,Montenegro,no,repeat,NJ
5378,yes,2022-04-03,male,Phillip,Patel,phillippatel@fakeshopify.com,+1-905-851-6495x046,no,5,783.7268055141844,Holy See (Vatican City State),yes,repeat,TX
5379,no,2022-04-28,female,Holly,Smith,hollysmith@fakeshopify.com,102-479-4051,no,8,818.4632833957648,Armenia,yes,repeat,CA
5380,no,2022-05-16,male,Frank,Garcia,frankgarcia@fakeshopify.com,281-094-2780,no,5,774.9088566543494,Fiji,yes,repeat,NJ
5381,no,2022-04-27,female,Yolanda,Ortiz,yolandaortiz@fakeshopify.com,(138)865-5388x339,yes,6,762.9927096998226,Panama,no,repeat,NY
5382,no,2022-05-17,female,Susan,Wallace,susanwallace@fakeshopify.com,371-750-6647,no,0,0,Gibraltar,no,new,OR
5383,yes,2022-01-23,female,Jessica,Schneider,jessicaschneider@fakeshopify.com,534.735.3392x82201,yes,4,748.629419450034,Faroe Islands,yes,repeat,TX
5384,no,2022-01-09,female,Alyssa,Cook,alyssacook@fakeshopify.com,+1-236-892-7095x2746,no,0,0,Azerbaijan,no,new,CA
5385,no,2022-05-16,female,Kathryn,Lee,kathrynlee@fakeshopify.com,1983155254,yes,7,459.5595193847181,Ecuador,no,repeat,NY
5386,no,2022-01-07,female,Amber,Raymond,amberraymond@fakeshopify.com,+1-288-727-8774x2339,yes,7,528.4845481235204,Israel,no,repeat,CA
5387,yes,2022-02-23,male,Nicholas,Parks,nicholasparks@fakeshopify.com,804.875.1680,no,1,103.85734749908185,Guam,no,new,CA
5388,no,2022-03-29,male,Allen,Silva,allensilva@fakeshopify.com,564.659.1580x92735,no,3,120.67828890659224,Oman,no,repeat,NJ
5389,yes,2022-03-01,male,Aaron,Holland,aaronholland@fakeshopify.com,722.148.6302,no,5,430.96870368322175,Liechtenstein,yes,repeat,TX
5390,no,2022-03-30,female,Alexandria,Johnson,alexandriajohnson@fakeshopify.com,657-038-0891x096,no,1,169.64333216043144,Netherlands Antilles,no,new,CA
5391,yes,2022-03-07,female,Lisa,Howell,lisahowell@fakeshopify.com,665-877-6428x5117,yes,9,1031.8300306802357,Mayotte,yes,repeat,MA
5392,no,2022-03-04,female,Rita,Lucas,ritalucas@fakeshopify.com,824-468-5796x94215,yes,1,147.7961949181444,Malawi,yes,new,NJ
5393,no,2022-04-03,male,Robert,Taylor,roberttaylor@fakeshopify.com,(511)048-4279x6508,no,6,589.6121150089812,Denmark,no,repeat,MA
5394,no,2022-04-28,female,Angela,Riley,angelariley@fakeshopify.com,7010442013,yes,6,660.9325207340171,Puerto Rico,yes,repeat,TX
5395,no,2022-05-03,male,Larry,Parker,larryparker@fakeshopify.com,867-975-6903x088,yes,1,155.67548261619675,Bangladesh,no,new,OR
5396,no,2022-01-14,male,William,Norton,williamnorton@fakeshopify.com,3698708239,yes,3,76.53909908267806,Reunion,yes,repeat,OR
5397,no,2022-05-03,male,Ryan,Johnson,ryanjohnson@fakeshopify.com,652-600-7199x075,yes,5,486.32044875166605,Australia,no,repeat,MA
5398,no,2022-01-12,female,Jennifer,Charles,jennifercharles@fakeshopify.com,001-297-878-6990,yes,7,374.39627333494775,Eritrea,no,repeat,TX
5399,yes,2022-01-05,female,Tammy,Garcia,tammygarcia@fakeshopify.com,+1-064-176-4324x1863,no,2,345.1758104412757,Congo,no,repeat,NY
5400,yes,2022-02-07,male,Tim,Walker,timwalker@fakeshopify.com,+1-880-584-7081x37883,no,9,939.2421277080207,Paraguay,yes,repeat,OR
5401,no,2022-05-17,female,Rachel,Perkins,rachelperkins@fakeshopify.com,(134)555-8408,yes,4,623.3526790395842,Jordan,yes,repeat,NY
5402,no,2022-03-18,male,Anthony,Roberts,anthonyroberts@fakeshopify.com,092.778.3408,yes,4,501.26444901812886,Austria,yes,repeat,NJ
5403,no,2022-05-15,male,Nicholas,Schmidt,nicholasschmidt@fakeshopify.com,+1-823-504-6056x20484,no,5,430.1260109458991,Nauru,no,repeat,TX
5404,no,2022-04-27,female,Rose,Ryan,roseryan@fakeshopify.com,391.940.6212,no,2,305.14377711827007,Singapore,no,repeat,NY
5405,no,2022-01-16,male,Thomas,Stephens,thomasstephens@fakeshopify.com,(693)125-4949,yes,9,941.1957416633729,Serbia,no,repeat,CA
5406,no,2022-02-28,female,Samantha,Trujillo,samanthatrujillo@fakeshopify.com,436-815-2953x38486,no,2,238.15704150067018,Peru,yes,repeat,NJ
5407,no,2022-02-09,male,Curtis,Clark,curtisclark@fakeshopify.com,+1-449-641-0913,no,1,210.75450622526228,Norfolk Island,yes,new,CA
5408,no,2022-02-18,female,Mallory,Lopez,mallorylopez@fakeshopify.com,001-070-040-5809,no,1,127.19536091182242,Honduras,no,new,CA
5409,no,2022-05-15,female,Stacy,Little,stacylittle@fakeshopify.com,445.952.4292,no,6,739.1697795729449,Myanmar,no,repeat,CA
5410,no,2022-03-01,male,Dylan,Owen,dylanowen@fakeshopify.com,001-897-460-9507,yes,6,390.77472251048493,United Arab Emirates,yes,repeat,NY
5411,no,2022-03-14,female,Lisa,Knight,lisaknight@fakeshopify.com,001-538-543-0095,no,5,334.28819877706866,Belize,no,repeat,MA
5412,no,2022-02-26,female,Jessica,Guzman,jessicaguzman@fakeshopify.com,+1-493-103-1672x1785,yes,8,785.111068033142,Zambia,yes,repeat,NY
5413,no,2022-02-21,female,Lisa,Cooke,lisacooke@fakeshopify.com,547.571.8433,yes,9,938.8889761518942,Zambia,no,repeat,TX
5414,no,2022-01-13,female,Monica,Figueroa,monicafigueroa@fakeshopify.com,(728)192-7133x00079,no,2,227.0299724061584,Haiti,yes,repeat,MA
5415,no,2022-01-10,female,Barbara,Whitehead,barbarawhitehead@fakeshopify.com,4172619371,no,2,161.63265352859844,Eritrea,yes,repeat,CA
5416,no,2022-04-03,female,Heather,Miller,heathermiller@fakeshopify.com,770-023-9317,no,8,1027.2840076781883,Germany,no,repeat,TX
5417,no,2022-04-12,female,Deborah,Hayes,deborahhayes@fakeshopify.com,+1-647-545-1185x76404,no,1,326.3908667074007,Azerbaijan,yes,new,OR
5418,yes,2022-02-09,female,Tammy,Brooks,tammybrooks@fakeshopify.com,001-533-665-1419,no,7,691.7158742873403,United Kingdom,no,repeat,CA
5419,no,2022-01-08,female,Carla,Evans,carlaevans@fakeshopify.com,632.259.9810x4848,no,1,81.30807859246907,Holy See (Vatican City State),yes,new,NJ
5420,no,2022-03-30,male,Alejandro,Schwartz,alejandroschwartz@fakeshopify.com,+1-279-841-5896x686,yes,8,922.2555702719927,Thailand,yes,repeat,MA
5421,no,2022-03-11,male,Donald,Martinez,donaldmartinez@fakeshopify.com,(198)735-8994x2130,no,3,143.04434874208187,Morocco,yes,repeat,CA
5422,no,2022-01-08,male,Jeffery,Baker,jefferybaker@fakeshopify.com,162.226.8204,yes,6,781.0899999007089,Lebanon,yes,repeat,TX
5423,no,2022-05-18,female,Veronica,Reid,veronicareid@fakeshopify.com,544.586.4787x283,no,6,751.58446037313,Cameroon,yes,repeat,CA
5424,no,2022-04-06,male,Jeffrey,Berry,jeffreyberry@fakeshopify.com,688.904.7618x65694,yes,4,590.6376285088393,Bosnia and Herzegovina,no,repeat,NJ
5425,yes,2022-01-05,female,Raven,Hill,ravenhill@fakeshopify.com,835-858-2292x5395,yes,0,0,Antarctica (the territory South of 60 deg S),no,new,NJ
5426,no,2022-04-20,female,Monique,Lewis,moniquelewis@fakeshopify.com,(593)493-9004x41512,no,1,336.0622935664081,France,yes,new,TX
5427,yes,2022-01-17,female,Laura,Santos,laurasantos@fakeshopify.com,180-665-1210x00698,yes,7,668.7699580145149,Dominica,yes,repeat,CA
5428,yes,2022-03-02,male,Antonio,Olson,antonioolson@fakeshopify.com,696.824.7756,yes,4,510.33544917728307,Czech Republic,yes,repeat,OR
5429,no,2022-04-25,male,Benjamin,Chase,benjaminchase@fakeshopify.com,214.450.6596,yes,5,402.54246748032085,Cuba,no,repeat,CA
5430,yes,2022-03-17,female,Sarah,Watkins,sarahwatkins@fakeshopify.com,(940)625-7442,yes,0,0,Congo,yes,new,MA
5431,no,2022-04-05,female,Megan,Allen,meganallen@fakeshopify.com,6040402439,yes,0,0,New Zealand,no,new,OR
5432,yes,2022-03-28,female,Jessica,Snyder,jessicasnyder@fakeshopify.com,429-885-7727x976,yes,3,310.77694090602074,Chile,yes,repeat,NJ
5433,no,2022-04-24,male,Nathan,Anderson,nathananderson@fakeshopify.com,099-467-5996,no,6,626.4626909127908,Sudan,no,repeat,MA
5434,yes,2022-04-23,female,Rachel,Garrison,rachelgarrison@fakeshopify.com,(457)881-9846x6041,yes,2,65.75229957433774,British Virgin Islands,yes,repeat,TX
5435,no,2022-03-07,male,Shawn,Walker,shawnwalker@fakeshopify.com,003-724-4107x1956,no,7,582.9615802706883,Albania,no,repeat,MA
5436,no,2022-03-12,male,Samuel,Romero,samuelromero@fakeshopify.com,001-165-582-9071x9936,yes,7,371.450012563328,Djibouti,yes,repeat,TX
5437,yes,2022-04-04,male,Thomas,Sandoval,thomassandoval@fakeshopify.com,+1-264-595-9530x857,yes,1,175.99065236917198,Christmas Island,no,new,NJ
5438,no,2022-04-09,male,James,Turner,jamesturner@fakeshopify.com,(818)926-9052x75182,yes,5,360.8498716243568,Syrian Arab Republic,no,repeat,MA
5439,no,2022-03-23,male,John,Hawkins,johnhawkins@fakeshopify.com,181.449.3219x1122,yes,3,126.33546678691907,Oman,yes,repeat,NJ
5440,no,2022-04-25,female,Briana,Harris,brianaharris@fakeshopify.com,090.621.6657x2610,yes,1,248.65307131977934,Burkina Faso,no,new,TX
5441,no,2022-05-18,female,Sierra,Douglas,sierradouglas@fakeshopify.com,(286)462-5316,no,1,215.9803690913463,Ireland,yes,new,NJ
5442,no,2022-01-19,male,Jose,Green,josegreen@fakeshopify.com,+1-187-298-0878,yes,5,445.1610427073405,Madagascar,no,repeat,NY
5443,no,2022-01-31,female,Donna,Thomas,donnathomas@fakeshopify.com,(578)134-8941x12790,yes,1,275.3618964793203,Swaziland,no,new,MA
5444,no,2022-03-09,female,Jennifer,Russo,jenniferrusso@fakeshopify.com,2315012178,yes,9,1033.817823920929,El Salvador,yes,repeat,MA
5445,no,2022-04-05,male,Nicholas,Davidson,nicholasdavidson@fakeshopify.com,615.072.4739x208,no,3,215.8664501003963,Mauritania,yes,repeat,NJ
5446,no,2022-03-23,male,Wesley,Gonzalez,wesleygonzalez@fakeshopify.com,(379)888-0687,yes,5,499.56407634625555,Saint Lucia,yes,repeat,CA
5447,no,2022-04-18,female,Melanie,Lopez,melanielopez@fakeshopify.com,148.679.4479x92796,yes,2,84.06211439501529,Finland,no,repeat,MA
5448,no,2022-03-20,male,Joel,Walker,joelwalker@fakeshopify.com,(321)952-4126x5634,yes,6,458.5913587307309,Sao Tome and Principe,no,repeat,NY
5449,no,2022-03-13,male,Anthony,Green,anthonygreen@fakeshopify.com,+1-624-862-1019x8361,yes,6,533.2206026051599,Kazakhstan,no,repeat,TX
5450,no,2022-01-07,male,Cameron,Wheeler,cameronwheeler@fakeshopify.com,489-249-4558,no,7,493.2966333494543,United Arab Emirates,yes,repeat,NJ
5451,no,2022-03-30,female,Victoria,Joseph,victoriajoseph@fakeshopify.com,3915476962,no,1,54.324773771807244,Equatorial Guinea,no,new,MA
5452,no,2022-04-12,female,Samantha,Wong,samanthawong@fakeshopify.com,+1-687-733-4807,no,2,295.5991331070459,French Guiana,yes,repeat,NY
5453,no,2022-01-03,male,James,Steele,jamessteele@fakeshopify.com,001-219-705-6156,yes,3,84.14695687156113,Georgia,yes,repeat,MA
5454,no,2022-02-12,female,Dawn,Harrison,dawnharrison@fakeshopify.com,713.346.6496x67625,yes,2,88.0152966382604,Ukraine,no,repeat,CA
5455,no,2022-03-24,male,Dustin,Howell,dustinhowell@fakeshopify.com,733-815-8404x26239,yes,2,274.59634739127347,Portugal,yes,repeat,TX
5456,yes,2022-05-15,female,Kelly,Waters,kellywaters@fakeshopify.com,(284)893-5166x31933,no,9,1010.2368823203781,Hungary,yes,repeat,NJ
5457,no,2022-05-17,female,Shannon,Robertson,shannonrobertson@fakeshopify.com,830-859-9791x985,yes,5,499.62281878089993,Equatorial Guinea,no,repeat,TX
5458,yes,2022-05-05,male,Jerry,Buckley,jerrybuckley@fakeshopify.com,2229069612,no,2,177.69430991691232,Peru,no,repeat,MA
5459,no,2022-03-09,female,Tonya,Miles,tonyamiles@fakeshopify.com,2501204411,no,0,0,Ireland,yes,new,MA
5460,no,2022-03-18,male,Joshua,Ramos,joshuaramos@fakeshopify.com,830-516-4827x557,no,5,409.4808664919745,Uruguay,no,repeat,CA
5461,no,2022-02-25,female,Emily,Perkins,emilyperkins@fakeshopify.com,001-776-841-9136,no,3,311.5188066854375,Andorra,yes,repeat,OR
5462,no,2022-05-09,male,Antonio,Smith,antoniosmith@fakeshopify.com,+1-076-892-2376x808,no,4,591.959314542791,Angola,no,repeat,TX
5463,no,2022-04-03,male,Martin,Williams,martinwilliams@fakeshopify.com,(259)465-7477x44908,yes,3,81.72327218222055,Guam,no,repeat,TX
5464,no,2022-01-17,female,Maria,Fleming,mariafleming@fakeshopify.com,903.687.5583,no,9,854.5724027145687,Yemen,no,repeat,NY
5465,no,2022-04-08,female,Whitney,Williams,whitneywilliams@fakeshopify.com,(066)199-6763,yes,8,1075.4743007718907,Azerbaijan,yes,repeat,NJ
5466,no,2022-05-04,male,Andrew,Jones,andrewjones@fakeshopify.com,(933)766-0183x830,yes,6,500.42465251854816,Fiji,yes,repeat,CA
5467,no,2022-03-02,male,Bryan,Turner,bryanturner@fakeshopify.com,855.218.6471x13109,yes,0,0,Montenegro,no,new,CA
5468,no,2022-02-17,male,Thomas,James,thomasjames@fakeshopify.com,705-050-0806,yes,4,771.882204480117,Bahamas,yes,repeat,NJ
5469,no,2022-04-23,male,Stanley,Boyd,stanleyboyd@fakeshopify.com,0686914651,yes,6,353.1747210840901,Kiribati,no,repeat,NY
5470,no,2022-04-20,male,Billy,Powell,billypowell@fakeshopify.com,(339)385-0757x527,yes,4,381.91779691823484,Zambia,yes,repeat,NJ
5471,no,2022-04-26,female,Christina,Mathis,christinamathis@fakeshopify.com,001-632-745-8210x68037,yes,6,708.4866789558123,Trinidad and Tobago,yes,repeat,MA
5472,no,2022-02-01,male,Jerry,Osborne,jerryosborne@fakeshopify.com,921-862-2286x921,no,4,672.3676950889642,Senegal,no,repeat,NY
5473,yes,2022-04-17,male,John,Ball,johnball@fakeshopify.com,277-352-9002x800,yes,5,709.3921394683828,Turkey,no,repeat,CA
5474,no,2022-02-17,male,Michael,Ruiz,michaelruiz@fakeshopify.com,(170)496-5140x0942,yes,1,166.39677425790424,Eritrea,no,new,CA
5475,no,2022-01-31,female,Christina,Vaughn,christinavaughn@fakeshopify.com,+1-289-939-6423x372,no,3,213.85322655975787,Guyana,no,repeat,MA
5476,no,2022-01-17,male,Matthew,Cross,matthewcross@fakeshopify.com,(673)877-3687,yes,0,0,Malawi,no,new,MA
5477,no,2022-03-31,male,Keith,Mcdonald,keithmcdonald@fakeshopify.com,266.730.4685x8167,yes,4,437.85376179992204,Iceland,yes,repeat,OR
5478,no,2022-03-31,male,Craig,Best,craigbest@fakeshopify.com,408-891-1716,no,6,511.0249192076842,Zimbabwe,no,repeat,TX
5479,no,2022-02-16,male,Nathaniel,Robbins,nathanielrobbins@fakeshopify.com,001-018-502-4446x4907,no,9,801.0391973237946,Tuvalu,yes,repeat,TX
5480,no,2022-04-13,female,Brenda,Burns,brendaburns@fakeshopify.com,+1-466-778-5078,no,6,446.441421851251,Bermuda,yes,repeat,MA
5481,no,2022-05-13,female,Angela,Cain,angelacain@fakeshopify.com,276-584-5435x40734,no,0,0,Croatia,no,new,TX
5482,no,2022-05-12,female,Amber,Martin,ambermartin@fakeshopify.com,+1-863-705-7003x8618,no,9,816.9875128948198,Slovakia (Slovak Republic),no,repeat,NY
5483,no,2022-01-26,male,Kevin,Miller,kevinmiller@fakeshopify.com,1975007744,no,3,54.526842180848135,Montserrat,no,repeat,CA
5484,no,2022-02-04,female,Megan,Fox,meganfox@fakeshopify.com,678-629-2952x0908,yes,5,441.5042230800515,Portugal,yes,repeat,NJ
5485,no,2022-01-04,male,Stephen,Horton,stephenhorton@fakeshopify.com,3634942318,yes,3,151.53305690277196,Trinidad and Tobago,yes,repeat,TX
5486,no,2022-03-31,female,Tonya,Hernandez,tonyahernandez@fakeshopify.com,608.217.3366x912,no,4,743.6230846281252,South Georgia and the South Sandwich Islands,no,repeat,NY
5487,yes,2022-02-10,male,David,Harris,davidharris@fakeshopify.com,876-698-2068,no,0,0,Turkey,yes,new,CA
5488,yes,2022-02-21,female,Kimberly,Fowler,kimberlyfowler@fakeshopify.com,001-564-723-0852x140,yes,1,124.57941110379632,Sierra Leone,yes,new,OR
